major,school,degree_level,academic_year,plan_status,requirement_group,course_code,course_title,course_type,credit_hours,prerequisites,source_page,source
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302121,Science & Society Seminar I: Arab Contributions to Science and Arts,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302122,Science & Society Seminar II: Philosophy of Science,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302123,Art Appreciation and Techniques,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302124,Civil & Professional Culture,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302125,Rights and Responsibilities: Understanding Human Rights,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302126,Introduction to cultural Anthropology-Focus on Urban Anthropology,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302127,"Jerusalem, History and Civilization",,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302128,Jordan: History and Civilization,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302133,Principles of Management,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302134,Strategies for Industry Competitiveness: Tools & Techniques,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302135,Principles of Accounting,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302136,Principles of Economics,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,30302237,Free Choice Elective,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,40302111,Professional Skills,,1,-,3,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,40302211,Professional Practice,,3,40302111,3,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,40302231,Entrepreneurship Bootcamp,,4,30301123 & 40302211,3,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Industrial Engineering,School of Engineering Technology,Technical,,current,University Requirements,40302233,Business Analytics,,1,-,4,73f333d7-5819-ed11-b847-00155d140b05_4d459081a0444778a3f176d714b3c201.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101100,Introduction to Engineering Drawing,HTU,,-,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101103,Workshop I,HTU,,-,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101104,Workshop II,HTU,,00101103,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101112,Engineering Design,HNC,,00101100,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101205,Advanced Workshop for Mechanical Engineering,HTU,,00101104,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101230,Mechanical Principles,HNC,,30303112,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101231,Dynamics and Vibrations,HTU,,00101230,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101240,Fundamentals of Thermodynamics and Heat Engines,HNC,,00102111,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101241,Fluid Mechanics,HNC,,00102111,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101260,"Materials, Properties and Testing",HNC,,00102111,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101291,Apprenticeship for Mechanical Engineering I,HTU,,,9,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101332,Advanced Mechanical Principles,HND,,00101230,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101343,Further Thermodynamics,HND,,00101240,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101345,"Heating, Ventilation and Air Conditioning (HVAC)",HTU,,00101343,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101351,Virtual Engineering,HND,,00101332 and 00103213,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101361,Manufacturing Processes,HTU,,00101260,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101362,Advanced Manufacturing Technology,HND,,00101361,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101392,Apprenticeship for Mechanical Engineering II,HTU,,,9,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101393,Apprenticeship for Mechanical Engineering III,HTU,,,9,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101442,Heat and Mass Transfer,HTU,,00101240,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101490,Research Project for Mechanical Engineering,HND,,>90 C.Hs,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101533,Pneumatics and Hydraulic Systems,HTU,,00101241,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101534,Robotic Systems in Engineering,HTU,,00103230,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101535,Mechatronics,HTU,,00103230,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101537,Spacecraft Systems and Design,HTU,,>100 Cr. Hrs.,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101544,Advanced Heat and Mass Transfer,HTU,,00101442,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101546,"Advances in Heating, Ventilation and Air Conditioning",HTU,,00101345,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101552,Modelling and Simulation for Engineers,HTU,,00101351,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101554,Special Topic in Mechanical Engineering,HTU,,Department Approval,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101555,Special Topic in Mechanical Engineering 1,HTU,,Department Approval,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101556,Special Topic in Mechanical Engineering 2,HTU,,Department Approval,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101557,Machine Design,HTU,,00101230,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101563,Digital and Additive Manufacturing,HTU,,00101361,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101564,Advanced Materials,HTU,,00101260,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101565,Composite Materials,HTU,,00101260,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101570,Building Services,HTU,,00101240,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101594,Capstone Project for Mechanical Engineering,HTU,,00101490,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00101598,Capstone Project for Mechanical Engineering Continuation,HTU,,00101594,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102102,STEM Lab II,HTU,,00103101,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102111,Engineering Science,HNC,,30303112,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102220,Managing a Professional Engineering Project,HNC,,00101112,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102321,Professional Engineering Management,HND,,00102220,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102330,Energy Resources and Conversion,HTU,,00101240,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102340,Renewable Energy Systems and Technologies,HTU,,00102111,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102522,Maintenance Engineering,HTU,,00102321,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102523,"Health, Safety, and Environment",HTU,,00102321,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00102542,Solar Thermal Systems,HTU,,00101442,8,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00103101,STEM Lab I,HTU,,-,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00103110,Engineering Math,HNC,,30303111,6,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
Mechanical Engineering,School of Engineering Technology,BSc,"2022, version Jan. 2025",current,School Requirements,00103213,Further Mathematics,HND,,00103110,7,3c891da3-1138-eb11-9240-00155d404d09_fa9e0e99ae774274bc84a8ca9fd349d4.pdf
